Minutes60UTC,PriceArea,Minutes60DK,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,aFRRUpMW,aFRRDownMW,aFRRVWAUpEUR,aFRRVWADownEUR,aFRRVWAUpDKK,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceDownEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownDKK
2025-03-10T07:00:00.0,DK1,2025-03-10T08:00:00.0,38.0,283.42,133.96,0.7175,-1.1375000000000002,172.5775,37.5475,1287.1525000000001,280.045,133.96,38.0,999.13,283.42
2025-03-10T08:00:00.0,DK1,2025-03-10T09:00:00.0,128.42,957.81,98.88,0.885,-0.49000000000000005,177.47500000000002,42.51,1323.68,317.0575,128.42,76.85,957.81,573.18
2025-03-10T09:00:00.0,DK1,2025-03-10T10:00:00.0,549.72,4100.03,84.38,0.195,-7.109999999999999,134.715,25.5075,1004.7575,190.2475,549.72,84.38,4100.03,629.34
2025-03-10T10:00:00.0,DK1,2025-03-10T11:00:00.0,268.2,2000.34,77.88,0.1125,-1.4175,35.6275,26.0575,265.725,194.3475,268.2,77.88,2000.34,580.86
2025-03-10T11:00:00.0,DK1,2025-03-10T12:00:00.0,40.0,298.34,76.02,0.005,-0.1625,35.480000000000004,26.154999999999998,264.6225,195.07250000000002,76.02,40.0,566.99,298.34
2025-03-10T12:00:00.0,DK1,2025-03-10T13:00:00.0,77.32,576.68,77.32,0.36,-0.2375,74.6875,24.8475,557.05,185.3225,77.32,49.0,576.68,365.46
2025-03-10T13:00:00.0,DK1,2025-03-10T14:00:00.0,83.91,625.83,83.91,1.0474999999999999,-0.052500000000000005,113.6925,23.835,847.9649999999999,177.77249999999998,83.91,40.5,625.83,302.07
2025-03-10T14:00:00.0,DK1,2025-03-10T15:00:00.0,38.0,283.42,96.51,1.0250000000000001,-0.5824999999999999,648.1675,20.39,4834.29,152.075,128.44,38.0,957.96,283.42
2025-03-10T15:00:00.0,DK1,2025-03-10T16:00:00.0,26.15,195.04,103.42,0.6849999999999999,-1.2149999999999999,185.785,28.604999999999997,1385.66,213.345,103.42,26.15,771.35,195.04
2025-03-10T16:00:00.0,DK1,2025-03-10T17:00:00.0,249.51,1860.95,140.95,1.0925,-0.01,191.36,13.627500000000001,1427.24,101.64,249.51,40.0,1860.95,298.34
2025-03-10T17:00:00.0,DK1,2025-03-10T18:00:00.0,42.11,314.07,165.35,0.945,-0.96,290.66,24.915,2167.86,185.8275,165.73,42.11,1236.08,314.07
2025-03-10T18:00:00.0,DK1,2025-03-10T19:00:00.0,38.27,285.43,156.89,0.005,-0.11250000000000002,73.6625,36.2275,549.4025,270.2,156.89,38.27,1170.15,285.43
2025-03-10T19:00:00.0,DK1,2025-03-10T20:00:00.0,158.44,1181.71,123.2,0.08499999999999999,-0.1225,87.925,31.06,655.78,231.6575,158.44,38.27,1181.71,285.43
2025-03-10T20:00:00.0,DK1,2025-03-10T21:00:00.0,45.88,342.19,115.82,0.6875,-0.335,114.205,40.755,851.7874999999999,303.96750000000003,115.82,45.88,863.83,342.19
2025-03-10T21:00:00.0,DK1,2025-03-10T22:00:00.0,40.0,298.34,105.82,0.0925,-0.2525,65.6425,38.4875,489.5875,287.05499999999995,105.82,40.0,789.25,298.34
2025-03-10T22:00:00.0,DK1,2025-03-10T23:00:00.0,97.95,730.55,97.95,1.865,-0.42,314.75,44.775,2347.5325000000003,333.94750000000005,97.95,43.58,730.55,325.04
2025-03-10T23:00:00.0,DK1,2025-03-11T00:00:00.0,104.39,778.58,104.39,0.385,-0.2125,62.175,46.975,463.725,350.35749999999996,104.39,39.0,778.58,290.88
2025-03-11T00:00:00.0,DK1,2025-03-11T01:00:00.0,249.68,1862.29,101.8,1.9925000000000002,-0.025,137.95499999999998,36.93,1028.9650000000001,275.44750000000005,249.68,45.0,1862.29,335.64
2025-03-11T01:00:00.0,DK1,2025-03-11T02:00:00.0,469.3,3500.37,99.73,0.125,-0.345,22.2075,41.7325,165.64,311.27,469.3,99.73,3500.37,743.86
2025-03-11T02:00:00.0,DK1,2025-03-11T03:00:00.0,267.85,1997.81,100.5,0.0475,-0.255,41.067499999999995,42.56,306.31,317.44,267.85,100.5,1997.81,749.6
2025-03-11T03:00:00.0,DK1,2025-03-11T04:00:00.0,102.51,764.59,102.51,0.045000000000000005,-0.10500000000000001,55.2325,45.722500000000004,411.96250000000003,341.03,102.51,42.5,764.59,316.99
2025-03-11T04:00:00.0,DK1,2025-03-11T05:00:00.0,160.77,1199.14,103.49,1.2950000000000002,-1.0925,157.8425,39.105,1177.3,291.6725,160.77,40.0,1199.14,298.35
2025-03-11T05:00:00.0,DK1,2025-03-11T06:00:00.0,38.75,289.02,113.55,1.4025,-6.289999999999999,320.9425,37.575,2393.8125,280.2625,161.28,38.75,1202.94,289.02
2025-03-11T06:00:00.0,DK1,2025-03-11T07:00:00.0,39.0,290.89,152.98,0.7375,-0.065,99.7975,38.2325,744.3575,285.16499999999996,152.98,39.0,1141.03,290.89
2025-03-11T07:00:00.0,DK1,2025-03-11T08:00:00.0,146.49,1092.62,146.49,2.7775,0.0,372.33250000000004,25.375,2777.1150000000002,189.265,146.49,57.17,1092.62,426.41
2025-03-11T08:00:00.0,DK1,2025-03-11T09:00:00.0,128.71,960.01,128.53,2.4375,-0.0275,252.995,50.2625,1887.0125,374.8925,128.71,66.57,960.01,496.53
2025-03-11T09:00:00.0,DK1,2025-03-11T10:00:00.0,102.0,760.79,102.0,1.1425,0.0,96.03999999999999,24.2225,716.3325,180.66750000000002,102.0,87.2,760.79,650.4
2025-03-11T10:00:00.0,DK1,2025-03-11T11:00:00.0,250.59,1869.08,97.48,0.8674999999999999,-0.0475,105.2225,54.0375,784.8225000000001,403.04999999999995,250.59,97.48,1869.08,727.07
2025-03-11T11:00:00.0,DK1,2025-03-11T12:00:00.0,96.44,719.32,96.44,1.3599999999999999,-0.025,74.685,38.495000000000005,557.0525,287.1225,96.44,42.0,719.32,313.27
2025-03-11T12:00:00.0,DK1,2025-03-11T13:00:00.0,38.0,283.43,98.38,1.3375,-0.052500000000000005,77.2475,46.33,576.1675,345.56,98.38,38.0,733.79,283.43
2025-03-11T13:00:00.0,DK1,2025-03-11T14:00:00.0,39.0,290.89,102.35,4.9125,-0.0025,426.955,10.205,3184.5299999999997,76.115,102.35,39.0,763.4,290.89
2025-03-11T14:00:00.0,DK1,2025-03-11T15:00:00.0,167.61,1250.15,112.84,7.067499999999999,0.0,755.54,0.0,5635.342500000001,0.0,167.61,112.84,1250.15,841.64
2025-03-11T15:00:00.0,DK1,2025-03-11T16:00:00.0,124.68,929.95,124.68,3.7975,-0.03,380.6,38.0625,2838.7799999999997,283.8975,124.68,42.0,929.95,313.27
2025-03-11T16:00:00.0,DK1,2025-03-11T17:00:00.0,39.0,290.89,152.34,1.9075,-0.052500000000000005,163.0575,51.5825,1216.2,384.7375,152.34,39.0,1136.26,290.89
2025-03-11T17:00:00.0,DK1,2025-03-11T18:00:00.0,183.93,1371.88,183.93,0.515,-0.030000000000000002,113.14,39.255,843.875,292.7925,183.93,42.0,1371.88,313.27
2025-03-11T18:00:00.0,DK1,2025-03-11T19:00:00.0,169.67,1265.52,169.67,1.1575,-0.055,111.85999999999999,39.8475,834.3299999999999,297.21,169.67,41.0,1265.52,305.81
2025-03-11T19:00:00.0,DK1,2025-03-11T20:00:00.0,41.5,309.54,144.93,0.5475000000000001,-0.05750000000000001,82.3925,51.275000000000006,614.5425,382.445,148.11,41.5,1104.71,309.54
2025-03-11T20:00:00.0,DK1,2025-03-11T21:00:00.0,40.0,298.35,130.84,0.925,-0.04,95.145,52.512499999999996,709.6575,391.6725,130.84,40.0,975.9,298.35
2025-03-11T21:00:00.0,DK1,2025-03-11T22:00:00.0,30.16,224.95,121.25,0.19,-0.1225,57.7425,44.625,430.68249999999995,332.84499999999997,124.91,30.16,931.67,224.95
2025-03-11T22:00:00.0,DK1,2025-03-11T23:00:00.0,552.63,4121.9,107.34,1.53,-7.045,179.08499999999998,28.9575,1335.7425,215.98250000000002,552.63,107.34,4121.9,800.62
2025-03-11T23:00:00.0,DK1,2025-03-12T00:00:00.0,43.0,320.72,101.73,0.8025,-1.03,54.655,41.714999999999996,407.6525,311.1425,102.01,43.0,760.86,320.72
2025-03-12T00:00:00.0,DK1,2025-03-12T01:00:00.0,187.39,1397.76,100.09,5.01,-0.02,88.9725,24.735,663.655,184.5,187.39,55.9,1397.76,416.96
2025-03-12T01:00:00.0,DK1,2025-03-12T02:00:00.0,151.93,1133.26,97.79,1.53,-0.1175,53.9275,52.0375,402.25,388.1525,151.93,52.04,1133.26,388.17
2025-03-12T02:00:00.0,DK1,2025-03-12T03:00:00.0,44.0,328.2,97.38,0.26,-0.0475,50.465,52.6925,376.425,393.0375,172.2,44.0,1284.46,328.2
2025-03-12T03:00:00.0,DK1,2025-03-12T04:00:00.0,43.0,320.74,101.8,3.12,-0.037500000000000006,95.97,39.16,715.85,292.09749999999997,101.8,43.0,759.34,320.74
2025-03-12T04:00:00.0,DK1,2025-03-12T05:00:00.0,43.0,320.74,106.59,1.095,-0.13,80.765,50.9525,602.435,380.0575,106.59,43.0,795.07,320.74
2025-03-12T05:00:00.0,DK1,2025-03-12T06:00:00.0,43.0,320.74,135.95,3.22,-0.045,383.7175,38.7275,2862.1875,288.8725,254.84,43.0,1900.88,320.74
2025-03-12T06:00:00.0,DK1,2025-03-12T07:00:00.0,43.0,320.74,149.72,2.4275,0.0,140.30749999999998,27.85,1046.57,207.7375,149.72,43.0,1116.78,320.74
2025-03-12T07:00:00.0,DK1,2025-03-12T08:00:00.0,148.41,1107.01,148.41,1.17,-0.30500000000000005,148.0125,51.52,1104.04,384.2925,148.41,75.95,1107.01,566.52
2025-03-12T08:00:00.0,DK1,2025-03-12T09:00:00.0,147.99,1103.87,125.0,0.52,-4.9325,67.7075,35.432500000000005,505.0375,264.295,147.99,125.0,1103.87,932.39
2025-03-12T09:00:00.0,DK1,2025-03-12T10:00:00.0,104.03,775.97,102.62,9.559999999999999,-0.085,333.925,35.822500000000005,2490.7825000000003,267.20250000000004,104.03,88.85,775.97,662.74
2025-03-12T10:00:00.0,DK1,2025-03-12T11:00:00.0,172.05,1283.34,99.69,6.7475,0.0,142.1575,25.375,1060.365,189.275,172.05,43.25,1283.34,322.61
2025-03-12T11:00:00.0,DK1,2025-03-12T12:00:00.0,42.5,317.01,98.07,3.5425,-0.14,111.275,51.61,830.01,384.9625,98.07,42.5,731.51,317.01
2025-03-12T12:00:00.0,DK1,2025-03-12T13:00:00.0,64.3,479.62,99.91,3.3825000000000003,-9.527499999999998,69.78,13.49,520.495,100.62,99.91,64.3,745.24,479.62
2025-03-12T13:00:00.0,DK1,2025-03-12T14:00:00.0,101.65,758.22,101.65,4.2175,-6.6899999999999995,84.7575,11.0975,632.215,82.7775,101.65,69.4,758.22,517.66
2025-03-12T14:00:00.0,DK1,2025-03-12T15:00:00.0,125.11,933.21,117.74,1.8675000000000002,-1.0125,99.2025,50.07,739.9625,373.475,125.11,90.44,933.21,674.6
2025-03-12T15:00:00.0,DK1,2025-03-12T16:00:00.0,124.65,929.78,124.65,2.6625,-0.8374999999999999,410.0325,35.415,3058.475,264.16499999999996,124.65,72.2,929.78,538.55
2025-03-12T16:00:00.0,DK1,2025-03-12T17:00:00.0,44.0,328.2,145.61,4.5275,-6.567500000000001,161.25,5.0200000000000005,1202.7800000000002,37.445,145.61,44.0,1086.12,328.2
2025-03-12T17:00:00.0,DK1,2025-03-12T18:00:00.0,43.0,320.74,193.51,6.407500000000001,0.0,178.865,20.0575,1334.1725000000001,149.61,193.51,43.0,1443.41,320.74
2025-03-12T18:00:00.0,DK1,2025-03-12T19:00:00.0,43.0,320.74,179.49,4.9125,-0.7375,146.3425,31.9925,1091.585,238.635,201.1,43.0,1500.03,320.74
2025-03-12T19:00:00.0,DK1,2025-03-12T20:00:00.0,53.52,399.21,148.05,2.1725000000000003,-1.12,94.5675,65.42499999999998,705.39,488.00999999999993,148.05,53.52,1104.32,399.21
2025-03-12T20:00:00.0,DK1,2025-03-12T21:00:00.0,51.0,380.41,132.2,3.5374999999999996,-0.057499999999999996,180.965,37.6875,1349.835,281.115,132.2,51.0,986.09,380.41
2025-03-12T21:00:00.0,DK1,2025-03-12T22:00:00.0,47.0,350.58,120.0,0.87,-0.34750000000000003,98.45,54.805,734.3475,408.795,120.0,47.0,895.09,350.58
2025-03-12T22:00:00.0,DK1,2025-03-12T23:00:00.0,47.0,350.58,109.91,1.3575,-3.8125,139.21249999999998,48.152499999999996,1038.4,359.17499999999995,109.91,47.0,819.83,350.58
2025-03-12T23:00:00.0,DK1,2025-03-13T00:00:00.0,43.5,324.47,108.52,5.904999999999999,-0.0075,225.47750000000002,44.125,1681.8600000000001,329.1325,108.52,43.5,809.46,324.47
2025-03-13T00:00:00.0,DK1,2025-03-13T01:00:00.0,221.93,1655.71,102.25,1.9125,-0.07250000000000001,117.11250000000001,44.072500000000005,873.7149999999999,328.8025,221.93,47.32,1655.71,353.03
2025-03-13T01:00:00.0,DK1,2025-03-13T02:00:00.0,247.92,1849.61,98.98,0.16500000000000004,-0.2325,43.675,59.1025,325.8375,440.93500000000006,247.92,98.98,1849.61,738.44
2025-03-13T02:00:00.0,DK1,2025-03-13T03:00:00.0,200.78,1497.92,96.71,3.4775,-0.08,137.545,39.3975,1026.155,293.925,200.78,59.39,1497.92,443.08
2025-03-13T03:00:00.0,DK1,2025-03-13T04:00:00.0,51.32,382.87,98.35,2.045,-0.0625,92.185,26.83,687.745,200.16500000000002,98.35,51.32,733.74,382.87
2025-03-13T04:00:00.0,DK1,2025-03-13T05:00:00.0,50.0,373.02,105.88,0.615,-0.20750000000000002,65.915,59.49,491.7575,443.82500000000005,105.88,50.0,789.92,373.02
2025-03-13T05:00:00.0,DK1,2025-03-13T06:00:00.0,45.0,335.72,132.99,2.2525,-0.11,195.835,37.605000000000004,1461.0275000000001,280.5525,136.31,45.0,1016.94,335.72
2025-03-13T06:00:00.0,DK1,2025-03-13T07:00:00.0,159.87,1192.71,159.87,0.7474999999999999,-0.5475,94.56500000000001,55.097500000000004,705.5025,411.05499999999995,159.87,116.44,1192.71,868.7
2025-03-13T07:00:00.0,DK1,2025-03-13T08:00:00.0,158.03,1178.98,158.03,0.765,-0.135,106.05,59.6125,791.1875,444.74,158.03,152.8,1178.98,1139.96
2025-03-13T08:00:00.0,DK1,2025-03-13T09:00:00.0,148.13,1105.12,148.13,0.4275,-0.1575,95.85749999999999,55.9375,715.1450000000001,417.3225,148.13,71.0,1105.12,529.7
2025-03-13T09:00:00.0,DK1,2025-03-13T10:00:00.0,141.27,1053.94,123.77,2.185,-0.1875,141.2875,43.06,1054.0749999999998,321.2475,141.27,77.63,1053.94,579.16
2025-03-13T10:00:00.0,DK1,2025-03-13T11:00:00.0,110.7,825.88,110.7,3.5324999999999998,-0.0375,163.92999999999998,41.662499999999994,1222.9975,310.8225,110.7,55.0,825.88,410.33
2025-03-13T11:00:00.0,DK1,2025-03-13T12:00:00.0,267.29,1994.12,110.01,5.154999999999999,-0.037500000000000006,241.0125,29.095,1798.0725,217.0625,267.29,73.07,1994.12,545.14
2025-03-13T12:00:00.0,DK1,2025-03-13T13:00:00.0,45.0,335.72,108.22,2.1799999999999997,-0.07,140.435,29.1525,1047.715,217.4925,147.02,45.0,1096.84,335.72
2025-03-13T13:00:00.0,DK1,2025-03-13T14:00:00.0,56.58,422.12,107.54,2.835,-0.005,186.77749999999997,29.5425,1393.4525,220.40249999999997,107.54,56.58,802.3,422.12
2025-03-13T14:00:00.0,DK1,2025-03-13T15:00:00.0,442.15,3298.66,109.99,3.8375000000000004,0.0,296.2,0.0,2209.8,0.0,442.15,109.99,3298.66,820.58
2025-03-13T15:00:00.0,DK1,2025-03-13T16:00:00.0,42.5,317.07,121.47,1.73,-0.2575,286.0775,55.3925,2134.2825000000003,413.255,121.47,42.5,906.23,317.07
2025-03-13T16:00:00.0,DK1,2025-03-13T17:00:00.0,12.74,95.05,142.65,2.5075,-5.6175,381.015,37.434999999999995,2842.5625,279.28499999999997,142.65,12.74,1064.24,95.05
2025-03-13T17:00:00.0,DK1,2025-03-13T18:00:00.0,45.0,335.72,166.05,0.1925,-18.915000000000003,34.565,26.4,257.8725,196.95749999999998,166.05,45.0,1238.82,335.72
2025-03-13T18:00:00.0,DK1,2025-03-13T19:00:00.0,53.72,400.78,173.47,4.75,-0.0175,251.925,12.6875,1879.4850000000001,94.655,173.47,53.72,1294.17,400.78
2025-03-13T19:00:00.0,DK1,2025-03-13T20:00:00.0,315.1,2350.8,149.0,2.6325000000000003,-0.13,266.19,63.68,1985.9099999999999,475.08,315.1,53.63,2350.8,400.11
2025-03-13T20:00:00.0,DK1,2025-03-13T21:00:00.0,502.8,3751.14,135.69,1.505,-0.08000000000000002,145.71249999999998,63.68,1087.0875,475.08,502.8,135.69,3751.14,1012.32
2025-03-13T21:00:00.0,DK1,2025-03-13T22:00:00.0,187.02,1395.26,123.48,0.225,-0.4525,39.37,57.417500000000004,293.72,428.365,187.02,61.52,1395.26,458.97
2025-03-13T22:00:00.0,DK1,2025-03-13T23:00:00.0,148.48,1107.74,111.63,1.1375,-0.2075,138.135,46.675000000000004,1030.5575,348.2175,148.48,80.0,1107.74,596.84
2025-03-13T23:00:00.0,DK1,2025-03-14T00:00:00.0,45.5,339.45,109.09,3.5925000000000002,-0.1025,296.36,53.885000000000005,2210.995,402.01,109.09,45.5,813.87,339.45
2025-03-14T00:00:00.0,DK1,2025-03-14T01:00:00.0,39.5,294.67,106.0,1.0,-0.6825,55.5825,39.9225,414.65,297.825,106.0,39.5,790.77,294.67
2025-03-14T01:00:00.0,DK1,2025-03-14T02:00:00.0,45.0,335.7,105.9,2.7849999999999997,-0.1225,126.27,24.785,941.9875000000001,184.89749999999998,105.9,45.0,790.02,335.7
2025-03-14T02:00:00.0,DK1,2025-03-14T03:00:00.0,45.5,339.43,103.83,1.8250000000000002,0.0,111.4575,13.905,831.485,103.7325,103.83,45.5,774.58,339.43
2025-03-14T03:00:00.0,DK1,2025-03-14T04:00:00.0,45.0,335.7,105.3,4.09,0.0,135.10500000000002,0.0,1007.8975,0.0,105.3,45.0,785.55,335.7
2025-03-14T04:00:00.0,DK1,2025-03-14T05:00:00.0,45.5,339.43,113.99,1.375,-0.1025,85.3175,59.527499999999996,636.475,444.08000000000004,113.99,45.5,850.38,339.43
2025-03-14T05:00:00.0,DK1,2025-03-14T06:00:00.0,26.41,197.02,142.99,2.525,-0.9925,149.425,23.005,1114.7224999999999,171.6175,142.99,26.41,1066.72,197.02
2025-03-14T06:00:00.0,DK1,2025-03-14T07:00:00.0,57.41,428.28,155.11,0.4225,-7.9125,153.96,48.8875,1148.5575,364.7075,155.11,57.41,1157.14,428.28
2025-03-14T07:00:00.0,DK1,2025-03-14T08:00:00.0,155.0,1156.32,155.0,3.495,-0.0775,246.9825,59.69,1842.515,445.295,155.0,76.57,1156.32,571.22
2025-03-14T08:00:00.0,DK1,2025-03-14T09:00:00.0,268.2,2000.8,132.09,0.6549999999999999,-7.5675,165.2425,43.260000000000005,1232.7275,322.725,268.2,101.02,2000.8,753.62
2025-03-14T09:00:00.0,DK1,2025-03-14T10:00:00.0,515.08,3842.55,112.0,0.0,-28.912499999999998,0.0,7.875,0.0,58.75000000000001,515.08,112.0,3842.55,835.53
2025-03-14T10:00:00.0,DK1,2025-03-14T11:00:00.0,53.2,396.88,106.35,0.01,-5.9425,23.48,44.252500000000005,175.16250000000002,330.125,184.65,53.2,1377.51,396.88
2025-03-14T11:00:00.0,DK1,2025-03-14T12:00:00.0,44.77,333.99,104.5,0.045,-0.37749999999999995,24.0475,65.42999999999999,179.3975,488.115,104.5,44.77,779.58,333.99
2025-03-14T12:00:00.0,DK1,2025-03-14T13:00:00.0,39.89,297.58,104.58,0.0075,-21.6525,31.5275,20.0975,235.1975,149.9275,104.58,39.89,780.18,297.58
2025-03-14T13:00:00.0,DK1,2025-03-14T14:00:00.0,26.14,195.01,105.38,1.63,-9.3275,105.45,12.317499999999999,786.6675,91.8875,105.38,26.14,786.15,195.01
2025-03-14T14:00:00.0,DK1,2025-03-14T15:00:00.0,47.86,357.04,106.5,2.6350000000000002,-8.52,348.9575,17.87,2603.2574999999997,133.31,106.5,47.86,794.5,357.04
2025-03-14T15:00:00.0,DK1,2025-03-14T16:00:00.0,38.0,283.48,122.22,0.2425,-11.7325,59.275,41.57,442.19500000000005,310.11749999999995,122.22,38.0,911.77,283.48
2025-03-14T16:00:00.0,DK1,2025-03-14T17:00:00.0,37.0,276.02,141.18,1.5550000000000002,-6.7524999999999995,115.6575,35.162499999999994,862.8175,262.315,141.18,37.0,1053.22,276.02
2025-03-14T17:00:00.0,DK1,2025-03-14T18:00:00.0,39.5,294.67,155.33,2.4275,-1.4125,203.72000000000003,12.38,1519.7725,92.355,155.33,39.5,1158.78,294.67
2025-03-14T18:00:00.0,DK1,2025-03-14T19:00:00.0,56.56,421.94,150.91,2.4125,0.0,194.20499999999998,41.067499999999995,1448.7925,306.3675,150.91,56.56,1125.8,421.94
2025-03-14T19:00:00.0,DK1,2025-03-14T20:00:00.0,204.09,1522.53,130.01,1.0699999999999998,-0.2,165.4725,72.245,1234.44,538.9525,204.09,130.01,1522.53,969.89
2025-03-14T20:00:00.0,DK1,2025-03-14T21:00:00.0,41.0,305.86,111.39,0.7825,-0.9375,130.5575,61.9225,973.9724999999999,461.9475,111.39,41.0,830.98,305.86
2025-03-14T21:00:00.0,DK1,2025-03-14T22:00:00.0,201.0,1499.48,114.0,2.8550000000000004,-0.0775,188.0775,55.342499999999994,1403.0775,412.86,201.0,114.0,1499.48,850.45
2025-03-14T22:00:00.0,DK1,2025-03-14T23:00:00.0,247.95,1849.73,105.17,0.955,-5.9575000000000005,103.56,39.465,772.5699999999999,294.4125,247.95,105.17,1849.73,784.58
2025-03-14T23:00:00.0,DK1,2025-03-15T00:00:00.0,174.67,1303.06,112.15,0.8375,-6.1975,141.9275,33.3225,1058.795,248.58749999999998,174.67,54.47,1303.06,406.35
2025-03-15T00:00:00.0,DK1,2025-03-15T01:00:00.0,200.16,1493.21,103.14,3.335,-0.405,132.665,41.3425,989.6949999999999,308.41999999999996,200.16,78.75,1493.21,587.48
2025-03-15T01:00:00.0,DK1,2025-03-15T02:00:00.0,325.51,2428.34,96.0,1.1875,-0.8375,58.63249999999999,27.4775,437.40250000000003,204.985,325.51,96.0,2428.34,716.17
2025-03-15T02:00:00.0,DK1,2025-03-15T03:00:00.0,268.0,1999.31,89.9,0.01,-5.68,23.6325,41.2375,176.3,307.635,268.0,89.9,1999.31,670.66
2025-03-15T03:00:00.0,DK1,2025-03-15T04:00:00.0,247.94,1849.66,86.9,0.0,-19.825,0.0,30.982499999999998,0.0,231.1325,247.94,86.9,1849.66,648.28
2025-03-15T04:00:00.0,DK1,2025-03-15T05:00:00.0,200.16,1493.21,90.55,0.095,-3.6975,55.7125,44.91,415.62,335.03000000000003,200.16,90.55,1493.21,675.51
2025-03-15T05:00:00.0,DK1,2025-03-15T06:00:00.0,97.01,723.7,97.01,0.195,-7.3225,67.03999999999999,37.525,500.125,279.94,97.01,58.0,723.7,432.69
2025-03-15T06:00:00.0,DK1,2025-03-15T07:00:00.0,112.62,840.16,99.42,0.5825,-1.1425,65.08,45.347500000000004,485.505,338.2975,112.62,45.0,840.16,335.7
2025-03-15T07:00:00.0,DK1,2025-03-15T08:00:00.0,43.0,320.78,98.77,0.305,-4.7675,119.26499999999999,36.02,889.7275,268.7125,99.73,43.0,744.0,320.78
2025-03-15T08:00:00.0,DK1,2025-03-15T09:00:00.0,431.5,3219.03,86.4,1.4475,-5.565,78.57249999999999,30.5675,586.16,228.03750000000002,431.5,86.4,3219.03,644.55
2025-03-15T09:00:00.0,DK1,2025-03-15T10:00:00.0,783.9,5847.97,72.39,3.7975,-4.485,98.70249999999999,33.537499999999994,736.3299999999999,250.1925,783.9,72.39,5847.97,540.04
2025-03-15T10:00:00.0,DK1,2025-03-15T11:00:00.0,670.25,5000.13,67.12,1.5074999999999998,-12.6675,69.4375,-3.6549999999999985,518.01,-27.26750000000001,670.25,67.12,5000.13,500.72
2025-03-15T11:00:00.0,DK1,2025-03-15T12:00:00.0,299.08,2231.17,57.28,0.19,-10.6125,30.3025,7.76,226.0575,57.88999999999999,299.08,57.28,2231.17,427.31
2025-03-15T12:00:00.0,DK1,2025-03-15T13:00:00.0,184.61,1377.21,48.0,0.0425,-21.514999999999997,12.6625,-8.975,94.4625,-66.955,184.61,26.81,1377.21,200.01
2025-03-15T13:00:00.0,DK1,2025-03-15T14:00:00.0,33.51,249.99,54.51,1.58,-5.0675,84.27000000000001,33.962500000000006,628.6625,253.3625,66.08,33.51,492.96,249.99
2025-03-15T14:00:00.0,DK1,2025-03-15T15:00:00.0,37.0,276.02,70.78,0.09,-12.6,28.6475,8.672500000000001,213.71249999999998,64.7,70.78,37.0,528.03,276.02
2025-03-15T15:00:00.0,DK1,2025-03-15T16:00:00.0,16.0,119.36,84.24,1.7025000000000001,-7.135,107.7475,30.8675,803.8074999999999,230.275,84.24,16.0,628.44,119.36
2025-03-15T16:00:00.0,DK1,2025-03-15T17:00:00.0,18.0,134.28,117.6,1.5375,-6.1525,157.985,43.6625,1178.585,325.72749999999996,117.6,18.0,877.31,134.28
2025-03-15T17:00:00.0,DK1,2025-03-15T18:00:00.0,58.89,439.33,130.3,2.405,-0.1925,138.125,28.060000000000002,1030.425,209.33,254.6,58.89,1899.34,439.33
2025-03-15T18:00:00.0,DK1,2025-03-15T19:00:00.0,330.09,2462.5,132.96,2.0225,-0.2125,107.0275,65.86,798.4375,491.3225,330.09,58.63,2462.5,437.39
2025-03-15T19:00:00.0,DK1,2025-03-15T20:00:00.0,60.17,448.87,121.46,0.2725,-1.7525,674.3874999999999,43.82,5031.0,326.9,168.78,60.17,1259.12,448.87
2025-03-15T20:00:00.0,DK1,2025-03-15T21:00:00.0,55.56,414.48,108.5,0.96,-0.435,111.91,54.707499999999996,834.8599999999999,408.1225,200.7,55.56,1497.24,414.48
2025-03-15T21:00:00.0,DK1,2025-03-15T22:00:00.0,188.17,1403.77,105.02,1.255,-0.125,90.3175,56.095,673.7775,418.475,188.17,76.88,1403.77,573.53
2025-03-15T22:00:00.0,DK1,2025-03-15T23:00:00.0,38.5,287.21,95.25,1.4275,-1.0875,77.8725,46.66,580.9375,348.0875,168.78,38.5,1259.12,287.21
2025-03-15T23:00:00.0,DK1,2025-03-16T00:00:00.0,36.0,268.56,90.01,5.2625,-0.1175,172.0275,39.3825,1283.34,293.8,90.01,36.0,671.48,268.56
2025-03-16T00:00:00.0,DK1,2025-03-16T01:00:00.0,38.24,285.27,85.79,3.5725,-1.2425,61.965,26.127499999999998,462.265,194.9125,85.79,38.24,640.0,285.27
2025-03-16T01:00:00.0,DK1,2025-03-16T02:00:00.0,40.0,298.4,79.62,3.625,-0.0125,90.055,25.884999999999998,671.8199999999999,193.1025,79.62,40.0,593.97,298.4
2025-03-16T02:00:00.0,DK1,2025-03-16T03:00:00.0,268.0,1999.31,78.18,2.1925,-0.36,70.5025,23.1675,525.955,172.82999999999998,268.0,50.06,1999.31,373.45
2025-03-16T03:00:00.0,DK1,2025-03-16T04:00:00.0,175.31,1307.83,78.6,0.0975,-14.1275,28.325000000000003,17.155,211.305,127.97999999999999,175.31,53.55,1307.83,399.49
2025-03-16T04:00:00.0,DK1,2025-03-16T05:00:00.0,147.78,1102.45,80.51,1.4875,-9.815000000000001,56.215,10.260000000000002,419.37,76.5425,147.78,49.25,1102.45,367.41
